2838,聯邦銀
2845,遠東銀
2849,安泰銀
2850,新產
2851,中再保
2852,第一保
2855,統一證
2867,三商壽
2880,華南金
2881,富邦金
2882,國泰金
2883,開發金
2884,玉山金
2885,元大金
2886,兆豐金
2887,台新金
2888,新光金
2889,國票金
2890,永豐金
2891,中信金
2892,第一金
2897,王道銀行
2901,欣欣
2903,遠百
2904,匯僑
2905,三商
2906,高林
2908,特力
2910,統領
2911,麗嬰房
2912,統一超
2913,農林
2915,潤泰全
2923,鼎固-KY
2929,淘帝-KY
2939,凱羿-KY
2945,三商家購
3002,歐格
3003,健和興
3004,豐達科
3005,神基
3006,晶豪科
3008,大立光
3010,華立
3011,今皓
3013,晟銘電
3014,聯陽
3015,全漢
3016,嘉晶
3017,奇鋐
3018,隆銘綠能
3019,亞光
3021,鴻名
3022,威強電
3023,信邦
3024,憶聲
3025,星通
3026,禾伸堂
3027,盛達
3028,增你強
3029,零壹
3030,德律
3031,佰鴻
3032,偉訓
3033,威健
3034,聯詠
3035,智原
3036,文曄
3037,欣興
3038,全台
3040,遠見
3041,揚智
3042,晶技
3043,科風
3044,健鼎
3045,台灣大
3046,建碁
3047,訊舟
3048,益登
3049,精金
3050,鈺德
3051,力特
3052,夆典
3054,立萬利
3055,蔚華科
3056,富華新
3057,喬鼎
3058,立德
3059,華晶科
3060,銘異
3062,建漢
3090,日電貿
3092,鴻碩
3094,聯傑
3130,一零四
3138,耀登
3149,正達
3164,景岳
3167,大量
3189,景碩
3209,全科
3229,晟鈦
3231,緯創
3257,虹冠電
3266,昇陽
3296,勝德
3305,昇貿
3308,聯德
3311,閎暉
3312,弘憶股
3321,同泰
3338,泰碩
3346,麗清
3356,奇偶
3376,新日興
3380,明泰
3406,玉晶光
3413,京鼎
3416,融程電
3419,譁裕
3432,台端
3437,榮創
3443,創意
3447,展達
3450,聯鈞
3454,晶睿
3481,群創
3494,誠研
3501,維熹
3504,揚明光
3515,華擎
3518,柏騰
3528,安馳
3530,晶相光
3532,台勝科
3533,嘉澤
3535,晶彩科
3543,州巧
3545,敦泰
3550,聯穎
3557,嘉威
3563,牧德
3576,聯合再生
3583,辛耘
3588,通嘉
3591,艾笛森
3592,瑞鼎
3593,力銘
3596,智易
3605,宏致
3607,谷崧
3617,碩天
3622,洋華
3645,達邁
3652,精聯
3653,健策
3661,世芯-KY
3665,貿聯-KY
3669,圓展
3673,TPK-KY
3679,新至陞
3686,達能
3694,海華
3701,大眾控
3702,大聯大
3703,欣陸
3704,合勤控
3705,永信
3706,神達
3708,上緯投控
3711,日月光投控
3712,永崴投控
3714,富采
3715,定穎投控
4104,佳醫
4106,雃博
4108,懷特
4119,旭富
4133,亞諾法
4137,麗豐-KY
4142,國光生
4148,全宇生技-KY
4155,訊映
4164,承業醫
4190,佐登-KY
4306,炎洲
4414,如興
4426,利勤
4438,廣越
4439,冠星-KY
4440,宜新實業
4526,東台
4532,瑞智
4536,拓凱
4540,全球傳動
4545,銘鈺
4551,智伸科
4552,力達-KY
4555,氣立
4557,永新-KY
4560,強信-KY
4562,穎漢
4564,元翎
4566,時碩工業
4569,六方科-KY
4571,鈞興-KY
4572,駐龍
4576,大銀微系統
4581,光隆精密-KY
4583,台灣精銳
4720,德淵
4722,國精化
4737,華廣
4739,康普
4746,台耀
4755,三福化
4763,材料-KY
4764,雙鍵
4766,南寶
4770,上品
4807,日成-KY
4904,遠傳
4906,正文
4912,聯德控股-KY
4915,致伸
4916,事欣科
4919,新唐
4927,泰鼎-KY
4930,燦星網
4934,太極
4935,茂林-KY
4938,和碩
4942,嘉彰
4943,康控-KY
4952,凌通
4956,光鋐
4958,臻鼎-KY
4960,誠美材
4961,天鈺
4967,十銓
4968,立積
4976,佳凌
4977,眾達-KY
4989,榮科
4994,傳奇
4999,鑫禾
5007,三星
5203,訊連
5215,科嘉-KY
5222,全訊
5225,東科-KY
5234,達興材料
5243,乙盛-KY
5244,弘凱
5258,虹堡
5269,祥碩
5283,禾聯碩
5284,jpp-KY
5285,界霖
5288,豐祥-KY
5292,華懋
5306,桂盟
5388,中磊
5434,崇越
5469,瀚宇博
5471,松翰
5484,慧友
5515,建國
5519,隆大
5521,工信
5522,遠雄
5525,順天
5531,鄉林
5533,皇鼎
5534,長虹
5538,東明-KY
5546,永固-KY
5607,遠雄港
5608,四維航
5706,鳳凰
5871,中租-KY
5876,上海商銀
5880,合庫金
5906,台南-KY
5907,大洋-KY
6005,群益證
6024,群益期
6108,競國
6112,邁達特
6115,鎰勝
6116,彩晶
6117,迎廣
6120,達運
6128,上福
6133,金橋
6136,富爾特
6139,亞翔
6141,柏承
6142,友勁
6152,百一
6153,嘉聯益
6155,鈞寶
6164,華興
6165,浪凡
6166,凌華
6168,宏齊
6176,瑞儀
6177,達麗
6183,關貿
6184,大豐電
6189,豐藝
6191,精成科
6192,巨路
6196,帆宣
6197,佳必琪
6201,亞弘電
6202,盛群
6205,詮欣
6206,飛捷
6209,今國光
6213,聯茂
6214,精誠
6215,和椿
6216,居易
6224,聚鼎
6225,天瀚
6226,光鼎
6230,尼得科超眾
6235,華孚
6239,力成
6243,迅杰
6257,矽格
6269,台郡
6271,同欣電
6277,宏正
6278,台表科
6281,全國電
6282,康舒
6283,淳安
6285,啟碁
6288,聯嘉
6405,悅城
6409,旭隼
6412,群電
6414,樺漢
6415,矽力*-KY
6416,瑞祺電通
6426,統新
6431,光麗-KY
6438,迅得
6442,光聖
6443,元晶
6449,鈺邦
6451,訊芯-KY
6456,GIS-KY
6464,台數科
6472,保瑞
6477,安集
6491,晶碩
6504,南六
6505,台塑化
6515,穎崴
6525,捷敏-KY
6526,達發
6531,愛普*
6533,晶心科
6541,泰福-KY
6550,北極星藥業-KY
6552,易華電
6558,興能高
6573,虹揚-KY
6579,研揚
6581,鋼聯
6582,申豐
6585,鼎基
6591,動力-KY
6592,和潤企業
6598,ABC-KY
6605,帝寶
6606,建德工業
6625,必應
6641,基士德-KY
6655,科定
6657,華安
6658,聯策
6666,羅麗芬-KY
6668,中揚光
6669,緯穎
6670,復盛應用
6671,三能-KY
6672,騰輝電子-KY
6674,鋐寶科技
6689,伊雲谷
6691,洋基工程
6695,芯鼎
6698,旭暉應材
6706,惠特
6715,嘉基
6719,力智
6742,澤米
6743,安普新
6753,龍德造船
6754,匯僑設計
6756,威鋒電子
6768,志強-KY
6770,力積電
6776,展碁國際
6781,AES-KY
6782,視陽
6789,采鈺
6790,永豐實
6792,詠業
6796,晉弘
6799,來頡
6805,富世達
6806,森崴能源
6807,峰源-KY
6830,汎銓
6834,天二科技
6835,圓裕
6861,睿生光電
6863,永道-KY
6901,鑽石投資
6916,華凌
6933,AMAX-KY
6937,天虹
8011,台通
8016,矽創
8021,尖點
8028,昇陽半導體
8033,雷虎
8039,台虹
8046,南電
8070,長華*
8072,陞泰
8081,致新
8101,華冠
8103,瀚荃
8104,錸寶
8105,凌巨
8110,華東
8112,至上
8114,振樺電
8131,福懋科
8150,南茂
8163,達方
8201,無敵
8210,勤誠
8213,志超
8215,明基材
8222,寶一
8249,菱光
8261,富鼎
8271,宇瞻
8341,日友
8367,建新國際
8374,羅昇
8404,百和興業-KY
8411,福貞-KY
8422,可寧衛
8429,金麗-KY
8438,昶昕
8442,威宏-KY
8443,阿瘦
8454,富邦媒
8462,柏文
8463,潤泰材
8464,億豐
8466,美吉吉-KY
8467,波力-KY
8473,山林水
8476,台境
8478,東哥遊艇
8481,政伸
8482,商億-KY
8488,吉源-KY
8499,鼎炫-KY
8926,台汽電
8940,新天地
8996,高力
9802,鈺齊-KY
9902,台火
9904,寶成
9905,大華
9906,欣巴巴
9907,統一實
9908,大台北
9910,豐泰
9911,櫻花
9912,偉聯
9914,美利達
9917,中保科
9918,欣天然
9919,康那香
9921,巨大
9924,福興
9925,新保
9926,新海
9927,泰銘
9928,中視
9929,秋雨
9930,中聯資源
9931,欣高
9933,中鼎
9934,成霖
9935,慶豐富
9937,全國
9938,百和
9939,宏全
9940,信義
9941,裕融
9942,茂順
9943,好樂迪
9944,新麗
9945,潤泰新
9946,三發地產
9955,佳龍
9958,世紀鋼
03001T,技嘉凱基32售15
03002T,技嘉凱基33售13
03003T,長榮航凱基36售04
03004T,晶心科凱基32售04
03005T,台灣50兆豐38售01
03005X,元展05
03006T,矽力國票33售01
03006X,元展06
03007T,技嘉群益32售20
03007X,元展07
03008T,瑞昱群益32售04
03009T,華擎群益32售06
03010T,緯穎群益34售05
03010X,元展10
03011T,臺股指富邦35售02
03012T,台灣50元大32售09
03012X,元展12
03013T,台灣50元大32售10
03013X,元展13
03014T,台灣50元大33售09
03014X,元展14
03015T,台灣50元大33售10
03015X,元展15
03016T,元債2X元大35售01
03016X,元展16
03017T,美債2X元大34售02
03017X,元展17
03018T,SGBR2X元大32售02
03019T,SGBR2X元大32售03
03019X,元展19
03020T,仁寶元大33售13
03020X,元展20
03021T,智邦元大33售05
03022T,金像電元大33售16
03022X,富展01
03023T,技嘉元大33售21
03024T,技嘉元大33售22
03025T,聚陽統一34售03
03026T,啟碁統一34售02
03026X,元展23
03027T,金像電群益32售17
03027X,元展24
03028T,台灣50凱基32售07
03028X,元展25
03029T,台灣50凱基33售09
03029X,元展26
03030T,元債2X凱基35售02
03031T,SGBR2X凱基32售06
03032T,SGBR2X凱基33售04
03033T,金像電凱基32售11
03034T,晶技凱基32售02
03035T,創意凱基32售10
03035X,元展32
03036T,材料凱基33售07
03037T,聚陽台新32售01
03038T,友訊國票33售04
03038X,元展35
03039T,金像電國票33售06
03039X,元展36
03040T,技嘉國泰34售03
03041T,美時元大33售05
03042T,技嘉元大33售26
03043Q,道指麥證33售02
03043T,技嘉元大33售27
03044Q,納指麥證33售02
03044T,金像電元富32售05
03045T,聯發科元富34售10
03046Q,標普指麥證33售02
03046T,智易元富32售01
03047Q,恒指麥證2C售02
03047T,穎崴元富32售01
03047X,元展44
03048Q,恒指麥證31售02
03048T,晶心科元富32售03
03049Q,恒指麥證32售02
03049T,金像電統一35售08
03049X,元展46
03050Q,道指麥證36售03
03050T,創意統一33售04
03050X,元展47
03051Q,道指麥證36售04
03051T,智邦凱基33售04
03052Q,納指麥證36售02
03052T,金像電凱基32售13
03052X,元展49
03053Q,標普指麥證36售03
03053T,南亞科凱基32售01
03054Q,標普指麥證36售04
03054T,矽力凱基33售03
03055Q,恒指麥證33售02
03055T,中興電群益34售01
03056T,技嘉群益38售04
03057T,晶心科群益32售08
03058T,金像電元大33售22
03059T,技嘉元大33售30
03060T,技嘉元大33售31
03060X,元展55
03061T,技嘉元大33售32
03062T,台光電元大33售24
03063T,台光電元大33售25
03064T,台光電元大33售26
030651,台積電凱基3B購01
03065T,創意元大33售18
03066T,矽力元大33售04
03067T,元債2X元富32售05
03068T,智邦元富32售03
03069T,T50正2國票35售03
03070T,台積電國泰34售02
03071T,智邦永豐32售02
03072T,臺股指永豐35售02
03073T,精英元富32售01
03074T,愛普元富32售07
03074X,元展69
03075T,智邦麥證32售02
03075X,元展70
03076T,金像電凱基33售09
03077T,技嘉凱基32售18
03078T,緯穎凱基32售14
03079T,T50正2群益32售05
03080T,全訊群益32售03
03081T,技嘉元大33售36
03081U,台積電中信2C售03
03082T,技嘉元大33售37
03082U,台積電中信2C售04
03083T,技嘉元大33售38
03083U,台積電中信2C售05
03084T,台光電元大33售30
03084U,台積電中信2C售06
03085T,台光電元大33售31
03086F,道指麥證33購01
03086T,台光電元大33售32
03087F,納指麥證33購01
03087T,友訊國票33售06
03088T,智邦國票33售05
03089F,標普指麥證33購01
03089T,貿聯國票33售01
03090F,恒指麥證2C購01
03090T,材料國票33售05
03091F,恒指麥證31購01
03091T,矽力國票33售02
03092F,納指麥證33購03
03092T,緯穎國票33售07
03093F,恒指麥證32購01
03093T,南電中信32售01
03093X,永豐金元大61展01
03094F,道指麥證36購01
03094T,T50正2元大35售07
03095F,道指麥證36購02
03095T,東元元大34售01
030961,台積電凱基33購01
03096F,納指麥證36購01
03096T,金像電元大34售01
030971,聯發科元富31購03
03097F,標普指麥證36購01
03097T,奇鋐元大34售03
03098F,標普指麥證36購02
03098T,奇鋐元大34售04
03099F,恒指麥證33購01
03099T,辛耘元大34售05
03100T,矽力元大34售02
03101T,T50正2凱基34售05
03102T,大亞凱基32售03
03103T,飛宏凱基32售05
03104T,辛耘凱基32售03
03105T,光寶科國票34售01
03106T,佳世達國票34售01
03107T,台光電國票34售01
03108T,創意國票34售01
03109T,辛耘國票34售03
03110T,碩天國票34售01
03111T,技嘉第一34售01
031123,裕隆凱基33購01
031124,裕隆凱基33購02
031125,裕隆凱基33購03
031126,裕隆凱基33購04
031129,台積電凱基33購02
03112T,健策中信32售02
031130,台積電凱基33購03
03113T,T50正2元大32售02
03114T,東元元大34售02
03115T,智邦元大34售03
03116T,智邦元大34售04
03117T,金像電元大34售04
03118T,技嘉元大34售08
03119T,正文元大34售02
03120T,臺股指元大32售18
03121T,臺股指元大32售19
03122T,臺股指元大32售20
03123T,臺股指元大32售21
03124T,臺股指元大34售43
031254,台積電凱基33購04
031255,台積電凱基3C購01
031256,台積電凱基3C購02
03125T,臺股指元大34售44
03126T,臺股指元大34售45
03127T,FBNQ2X群益32售02
03128T,偉詮電群益32售03
03129T,奇鋐群益34售03
03130T,貿聯群益32售01
03131T,立積群益34售02
03132T,矽力群益32售03
031331,聯發科元富31購04
03133T,矽力群益32售04
03134T,上銀元富32售01
03135T,玉晶光元富32售02
03136T,T50正2國票34售05
03137T,聯發科國票32售03
03138T,技嘉富邦34售01
03139T,臺股指富邦35售03
03140T,滬深2X凱基33售08
03141T,滬深2X凱基34售05
03142T,金像電凱基34售02
03143T,正文凱基34售01
03144T,聯茂凱基33售04
03145T,臺股指凱基33售28
03146T,臺股指凱基33售29
03147T,臺股指凱基33售30
03148T,臺股指凱基33售31
03149T,仁寶群益33售03
03150T,金像電群益33售03
03151T,T50正2國票34售06
03152T,偉詮電國票34售02
03153T,全新國票33售03
03154T,啟碁國票34售01
03155T,T50正2元大33售03
03156T,台達電元大34售01
03157T,金像電元大34售08
03158T,台光電元大34售05
03159T,奇鋐元大34售05
03160T,奇鋐元大34售06
03161T,奇鋐元大34售07
03162T,健策元大34售03
03163T,貿聯元大34售01
03164T,祥碩元大34售01
03165T,矽力元大34售04
03166T,裕隆元富33售01
03167T,裕隆麥證33售01
03168T,奇鋐麥證33售02
03169T,台灣50第一34售02
03170T,奇鋐凱基34售05
03171T,嘉澤凱基34售03
03172T,健策凱基34售04
03173T,晶碩凱基33售01
03174T,臺指2X元大39售01
03175T,FBNQ2X元大33售03
03176T,奇鋐元大34售09
03177T,奇鋐元大34售10
03178T,奇鋐元大34售11
03179T,SGBR2X國票33售01
03180T,SGBR2X國票34售01
03181T,美費半國票33售02
03182T,聯電國票33售02
03183T,旺宏國票33售01
03184T,毅嘉國票33售02
03185T,緯穎群益37售02
03186T,緯穎元富33售03
03187T,臺股指麥證33售03
03188T,臺股指麥證33售04
03189T,台灣50永豐36售01
03190T,台光電中信33售02
03191T,大立光中信33售02
03192T,光寶科凱基34售07
03193T,友訊凱基34售01
03194T,台光電凱基34售03
03195T,長榮凱基33售02
03196T,台玻群益33售01
03197T,光寶科群益33售07
03198T,奇鋐群益37售03
03199T,定穎控群益33售03
03200T,緯穎群益33售07
032018,鴻海元富39購01
03201T,臺股指群益33售30
032021,鴻海麥證31購01
03202T,臺股指群益33售31
03202U,台積電台新2C售03
03203T,臺股指群益33售32
03204T,國企2X國票33售02
03205T,健策國票34售01
032063,T50反1兆豐33購01
03206T,晶碩國票34售01
03207T,滬深2X元大33售07
03208T,台灣50元富33售02
03209T,偉詮電元富33售03
03210T,立積元富33售02
03211T,台積電第一37售01
03212T,東元凱基34售02
03213T,聯陽凱基35售02
03214T,創意凱基34售04
03215T,華擎凱基33售03
03216T,偉詮電國票33售02
03217T,義隆國票33售02
032182,台積電台新2C購01
03218T,世紀鋼國票33售03
03219T,臺股指國泰35售01
032205,華新元大2C購08
03220T,臺股指國泰35售02
032210,鴻海元大2C購03
03221T,創意富邦35售04
03222T,臺股指富邦33售08
03223T,台光電元大34售07
03224T,國巨元富33售02
03225T,緯穎元富33售04
03226T,大同群益33售03
032278,臺股指統一2C購01
03227T,上銀凱基33售01
032284,T50反1凱基2C購01
032285,T50反1凱基2C購02
032286,T50反1凱基2C購03
03228T,技嘉凱基39售03
03229T,樺漢凱基33售02
03230T,虹堡國票33售01
032319,鴻海元大2C購04
03231T,亞翔國票33售02
032324,創意元大2C購01
03232T,鈺齊國票33售02
032332,啟碁元大2C購02
032339,鴻海中信2C購01
03233T,技嘉元大34售11
03234T,臺股指元大33售43
03234U,台灣50元富2C售02
032353,台積電富邦2C購01
03235T,臺股指元大33售44
03236T,臺股指元大34售48
032375,創意凱基2C購01
03237T,臺股指元大34售49
032383,臺股指麥證31購02
03238T,中華群益35售01
03239T,友訊群益33售04
03240T,技嘉群益33售12
03241T,技嘉群益35售02
03242T,漢翔群益33售02
032431,華新元大2C購09
03243T,緯穎群益39售01
032442,晶華元大2C購01
03244T,裕隆元富33售03
03245T,瑞昱元富33售02
03246T,中華永豐34售01
032471,台積電中信2C購02
03247T,健鼎統一33售01
03248T,中興電凱基33售06
03249T,聯發科凱基33售05
032500,臺指反凱基2C購01
032501,臺指反凱基2C購02
032504,鴻海凱基2C購01
03250T,陽明凱基33售03
032518,臺股指凱基2C購01
032519,臺股指凱基2C購02
03251T,臺股指凱基33售39
032520,臺股指凱基2C購03
032521,臺股指凱基2C購04
03252T,臺股指凱基33售40
032539,陽明元大2C購01
03253T,臺股指凱基34售34
032545,世芯元大2C購02
03254T,大立光群益33售10
03255T,愛普國票33售04
032561,南電元大2C購01
03256T,台光電富邦33售03
03257T,嘉澤元富33售01
03258T,仁寶元大34售04
03259T,旺宏元大34售04
03260T,萬海元大34售02
03261T,群創元大34售02
03262T,辛耘元大34售10
03263T,華通中信33售01
03264T,SP黃豆凱基36售02
032657,宏達電元大2C購01
032658,長榮元大2C購01
03265T,旺宏凱基33售01
032666,世芯元大2C購03
03266T,群創凱基34售02
03267T,SGBR2X元大34售02
03268T,仁寶元大34售05
03269T,台積電元大34售09
03270T,技嘉元大34售12
03271T,技嘉元大34售13
03272T,萬海元大34售04
03273T,美時群益33售03
03274T,光寶科群益33售08
03275T,技嘉群益33售15
03276T,台光電群益35售03
03277T,辛耘群益33售03
032782,陽明元大2C購02
032786,晶華元大2C購02
03278T,啟碁群益37售02
03279T,華通元富33售01
03280T,台光電麥證33售01
03281T,創意兆豐33售04
03282T,SGBR2X凱基34售04
03283T,技嘉凱基33售15
03284T,萬海凱基34售01
03285T,滬深2X元大36售03
03286T,凌陽元大34售05
03287T,至上元大34售01
03288T,台灣50群益33售04
032897,台灣50凱基2C購01
03289T,台灣50群益33售05
032908,世芯凱基2C購01
03290T,台灣50群益33售06
032916,台積電台新2C購02
03291T,台灣50群益33售07
03292T,台灣50群益33售08
03293T,群創群益33售05
03294T,碩天群益39售02
032952,T50反1中信2C購01
03295T,大眾控群益33售01
032961,鴻海中信2C購02
03296T,虹堡群益33售02
03297T,仁寶凱基34售01
03298T,愛普凱基33售08
032992,台灣50元富2C購01
03299T,聯陽元富33售02
033000,台灣50台新2C購01
03300T,臺股指永豐36售03
03301T,聚陽國票34售01
03302T,萬海國票34售01
033030,臺指反凱基2C購03
03303T,健鼎國票34售01
03304T,創意國票34售03
03305T,國企2X元大33售02
03306T,元油反元大33售04
03307T,健策元大34售07
03308T,臺股指元大35售48
03309T,臺股指元大35售49
033100,華新凱基34購01
033101,華新凱基34購02
03310T,臺股指元大35售50
03311T,臺股指元大36售20
03312T,臺股指元大36售21
033137,群創中信31購01
03313T,台光電群益33售05
03314T,創意群益33售12
03315T,愛普國票34售05
03316T,金像電國泰35售01
03317T,滬深2X凱基36售04
03318T,祥碩凱基34售02
03319T,穎崴凱基33售04
03320T,臺股指凱基35售35
03321T,臺股指凱基36售10
03322T,滬深2X群益35售02
03323T,元石油群益39售01
03324T,台積電群益34售07
03325T,旺宏群益33售03
03326T,聯發科群益33售06
033274,台積電統一31購02
033275,台積電統一37購02
033276,長榮統一37購01
03327T,奇鋐群益33售09
03328T,創意群益33售14
03329T,辛耘群益33售04
03330T,臺股指群益35售30
03331T,臺股指群益35售31
03332T,臺股指群益35售32
03333T,中砂中信33售01
03334T,旺宏永豐35售02
03335T,台光電凱基33售13
03336T,緯穎凱基33售14
03337T,致茂國票34售01
03338T,晶心科國票34售02
03339T,矽創國票34售03
03340T,技嘉國泰35售01
03341T,聯發科元大33售04
03342T,聯發科元大33售05
03343T,聯發科元大33售06
03344T,華通群益35售01
03345T,智邦群益33售03
03346T,台光電群益35售04
03347T,欣興群益33售08
03348T,景碩群益35售01
03349T,華擎群益33售05
03350T,健策群益35售03
03351T,合勤控群益33售02
03352T,矽力群益33售02
03353T,緯穎群益36售02
03354T,臺股指群益34售32
03355T,臺股指群益34售33
